VISN,VAMC,FIPS,COUNTY,STATE
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55141,Wood,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55125,Vilas,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55121,Trempealeau,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55119,Taylor,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55113,Sawyer,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55107,Rusk,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55099,Price,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55091,Pepin,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55085,Oneida,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55081,Monroe,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55075,Marinette,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55069,Lincoln,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55067,Langlade,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55063,La Crosse,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55053,Jackson,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55051,Iron,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55041,Forest,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55037,Florence,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55035,Eau Claire,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55019,Clark,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55017,Chippewa,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55011,Buffalo,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,55003,Ashland,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,27169,Winona,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,27157,Wabasha,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,27109,Olmsted,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,27055,Houston,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,27045,Fillmore,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26153,Schoolcraft,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26131,Ontonagon,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26109,Menominee,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26103,Marquette,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26097,Mackinac,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26095,Luce,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26083,Keweenaw,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26071,Iron,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26061,Houghton,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26053,Gogebic,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26043,Dickinson,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26041,Delta,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26033,Chippewa,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26013,Baraga,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,26003,Alger,Michigan
12,Oscar G. Johnson Department of Veterans Affairs Medical Facility,19191,Winneshiek,Michigan
12,Tomah VA Medical Center,55141,Wood,Wisconsin
12,Tomah VA Medical Center,55125,Vilas,Wisconsin
12,Tomah VA Medical Center,55121,Trempealeau,Wisconsin
12,Tomah VA Medical Center,55119,Taylor,Wisconsin
12,Tomah VA Medical Center,55113,Sawyer,Wisconsin
12,Tomah VA Medical Center,55107,Rusk,Wisconsin
12,Tomah VA Medical Center,55099,Price,Wisconsin
12,Tomah VA Medical Center,55091,Pepin,Wisconsin
12,Tomah VA Medical Center,55085,Oneida,Wisconsin
12,Tomah VA Medical Center,55081,Monroe,Wisconsin
12,Tomah VA Medical Center,55075,Marinette,Wisconsin
12,Tomah VA Medical Center,55069,Lincoln,Wisconsin
12,Tomah VA Medical Center,55067,Langlade,Wisconsin
12,Tomah VA Medical Center,55063,La Crosse,Wisconsin
12,Tomah VA Medical Center,55053,Jackson,Wisconsin
12,Tomah VA Medical Center,55051,Iron,Wisconsin
12,Tomah VA Medical Center,55041,Forest,Wisconsin
12,Tomah VA Medical Center,55037,Florence,Wisconsin
12,Tomah VA Medical Center,55035,Eau Claire,Wisconsin
12,Tomah VA Medical Center,55019,Clark,Wisconsin
12,Tomah VA Medical Center,55017,Chippewa,Wisconsin
12,Tomah VA Medical Center,55011,Buffalo,Wisconsin
12,Tomah VA Medical Center,55003,Ashland,Wisconsin
12,Tomah VA Medical Center,27169,Winona,Wisconsin
12,Tomah VA Medical Center,27157,Wabasha,Wisconsin
12,Tomah VA Medical Center,27109,Olmsted,Wisconsin
12,Tomah VA Medical Center,27055,Houston,Wisconsin
12,Tomah VA Medical Center,27045,Fillmore,Wisconsin
12,Tomah VA Medical Center,26153,Schoolcraft,Wisconsin
12,Tomah VA Medical Center,26131,Ontonagon,Wisconsin
12,Tomah VA Medical Center,26109,Menominee,Wisconsin
12,Tomah VA Medical Center,26103,Marquette,Wisconsin
12,Tomah VA Medical Center,26097,Mackinac,Wisconsin
12,Tomah VA Medical Center,26095,Luce,Wisconsin
12,Tomah VA Medical Center,26083,Keweenaw,Wisconsin
12,Tomah VA Medical Center,26071,Iron,Wisconsin
12,Tomah VA Medical Center,26061,Houghton,Wisconsin
12,Tomah VA Medical Center,26053,Gogebic,Wisconsin
12,Tomah VA Medical Center,26043,Dickinson,Wisconsin
12,Tomah VA Medical Center,26041,Delta,Wisconsin
12,Tomah VA Medical Center,26033,Chippewa,Wisconsin
12,Tomah VA Medical Center,26013,Baraga,Wisconsin
12,Tomah VA Medical Center,26003,Alger,Wisconsin
12,Tomah VA Medical Center,19191,Winneshiek,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55139,Winnebago,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55137,Waushara,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55135,Waupaca,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55133,Waukesha,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55131,Washington,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55127,Walworth,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55123,Vernon,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55117,Sheboygan,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55115,Shawano,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55111,Sauk,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55105,Rock,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55103,Richland,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55101,Racine,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55097,Portage,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55089,Ozaukee,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55087,Outagamie,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55083,Oconto,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55079,Milwaukee,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55078,Menominee,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55077,Marquette,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55073,Marathon,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55071,Manitowoc,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55065,Lafayette,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55061,Kewaunee,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55059,Kenosha,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55057,Juneau,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55055,Jefferson,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55049,Iowa,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55047,Green Lake,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55045,Green,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55043,Grant,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55039,Fond du Lac,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55029,Door,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55027,Dodge,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55025,Dane,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55023,Crawford,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55021,Columbia,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55015,Calumet,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55009,Brown,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,55001,Adams,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,19061,Dubuque,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,19043,Clayton,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,19005,Allamakee,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,17201,Winnebago,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,17177,Stephenson,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,17111,McHenry,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,17097,Lake,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,17085,Jo Daviess,Wisconsin
12,William S. Middleton Memorial Veterans' Hospital,17007,Boone,Wisconsin
15,Colmery-O'Neil Veterans' Administration Medical Center,40115,Ottawa,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,31147,Richardson,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,31133,Pawnee,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,31067,Gage,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,29145,Newton,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20197,Wabaunsee,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20177,Shawnee,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20161,Riley,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20149,Pottawatomie,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20139,Osage,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20131,Nemaha,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20117,Marshall,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20111,Lyon,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20087,Jefferson,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20085,Jackson,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20061,Geary,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20043,Doniphan,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20013,Brown,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20005,Atchison,Kansas
15,Colmery-O'Neil Veterans' Administration Medical Center,20001,Allen,Kansas
15,Dwight D. Eisenhower Department of Veterans Affairs Medical Center,29227,Worth,Kansas
15,Dwight D. Eisenhower Department of Veterans Affairs Medical Center,29147,Nodaway,Kansas
15,Dwight D. Eisenhower Department of Veterans Affairs Medical Center,29087,Holt,Kansas
15,Dwight D. Eisenhower Department of Veterans Affairs Medical Center,29005,Atchison,Kansas
15,Dwight D. Eisenhower Department of Veterans Affairs Medical Center,19173,Taylor,Kansas
15,Dwight D. Eisenhower Department of Veterans Affairs Medical Center,19159,Ringgold,Kansas
15,Dwight D. Eisenhower Department of Veterans Affairs Medical Center,19145,Page,Kansas
15,Harry S. Truman Memorial Veterans' Hospital,29211,Sullivan,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29205,Shelby,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29199,Scotland,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29197,Schuyler,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29195,Saline,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29185,St. Clair,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29175,Randolph,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29173,Ralls,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29171,Putnam,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29169,Pulaski,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29167,Polk,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29161,Phelps,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29159,Pettis,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29151,Osage,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29141,Morgan,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29137,Monroe,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29135,Moniteau,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29131,Miller,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29129,Mercer,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29127,Marion,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29125,Maries,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29121,Macon,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29117,Livingston,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29115,Linn,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29111,Lewis,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29107,Lafayette,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29105,Laclede,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29103,Knox,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29101,Johnson,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29089,Howard,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29085,Hickory,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29083,Henry,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29079,Grundy,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29077,Greene,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29059,Dallas,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29053,Cooper,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29051,Cole,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29045,Clark,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29041,Chariton,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29033,Carroll,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29029,Camden,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29027,Callaway,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29019,Boone,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29015,Benton,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29007,Audrain,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,29001,Adair,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,19185,Wayne,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,19177,Van Buren,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,19051,Davis,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,19007,Appanoose,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,17067,Hancock,Missouri
15,Harry S. Truman Memorial Veterans' Hospital,17001,Adams,Missouri
15,John J. Cochran Veterans Hospital,29510,St. Louis,Missouri
15,John J. Cochran Veterans Hospital,29219,Warren,Missouri
15,John J. Cochran Veterans Hospital,29189,St. Louis,Missouri
15,John J. Cochran Veterans Hospital,29183,St. Charles,Missouri
15,John J. Cochran Veterans Hospital,29163,Pike,Missouri
15,John J. Cochran Veterans Hospital,29139,Montgomery,Missouri
15,John J. Cochran Veterans Hospital,29113,Lincoln,Missouri
15,John J. Cochran Veterans Hospital,29073,Gasconade,Missouri
15,John J. Cochran Veterans Hospital,29071,Franklin,Missouri
15,John J. Cochran Veterans Hospital,17171,Scott,Missouri
15,John J. Cochran Veterans Hospital,17149,Pike,Missouri
15,John J. Cochran Veterans Hospital,17119,Madison,Missouri
15,John J. Cochran Veterans Hospital,17083,Jersey,Missouri
15,John J. Cochran Veterans Hospital,17061,Greene,Missouri
15,John J. Cochran Veterans Hospital,17013,Calhoun,Missouri
15,John J. Pershing Veterans' Administration Medical Center,29229,Wright,Missouri
15,John J. Pershing Veterans' Administration Medical Center,29225,Webster,Missouri
15,John J. Pershing Veterans' Administration Medical Center,29223,Wayne,Missouri
15,John J. Pershing Veterans' Administration Medical Center,29221,Washington,Missouri
15,John J. Pershing Veterans' Administration Medical Center,29215,Texas,Missouri
15,John J. Pershing Veterans' Administration Medical Center,29213,Taney,Missouri
15,John J. Pershing Veterans' Administration Medical Center,29207,Stoddard,Missouri
